,mode,minfun,maxdom,Q25,Q75,IQR,meanfun,median,skew,label,,,,,,,,,
1875,0.199503776,0.032786885,2.6015625,0.154951456,0.223667745,0.068716289,0.139329658,0.192405609,1.188837987,female,,,,,,,,,
1876,0.176463023,0.016243655,7,0.161157556,0.217377635,0.056220079,0.157803061,0.19056806,1.936981616,female,,,,,,,,,
1877,0.154085366,0.016309888,6.8515625,0.151097561,0.21277439,0.061676829,0.146007328,0.173185976,2.549621332,female,,,,,,,,,
1878,0.199455535,0.022535211,6.8046875,0.153720508,0.215589837,0.061869328,0.148864482,0.187767695,1.710496891,female,,,,,,,,,
1879,0.221541603,0.01843318,5.546875,0.17308831,0.224400204,0.051311894,0.158042369,0.204104135,2.181699892,female,,,,,,,,,
1880,0.156532334,0.040609137,6.984375,0.155613871,0.217544517,0.061930647,0.153608913,0.187235239,2.555591792,female,,,,,,,,,
1881,0.212144316,0.016393443,0.546875,0.190605854,0.239591559,0.048985705,0.165351754,0.218624915,2.665433212,female,,,,,,,,,
1882,0.197344229,0.024883359,0.2265625,0.159019408,0.202492339,0.043472932,0.150267973,0.189908069,3.149874198,female,,,,,,,,,
1883,0.195215869,0.016161616,0.296875,0.159766628,0.23033839,0.070571762,0.162182751,0.193745624,1.406595042,female,,,,,,,,,
1884,0.230877193,0.015686275,0.3203125,0.157920728,0.230695257,0.072774529,0.149573845,0.206497726,2.249872274,female,,,,,,,,,
1885,0.191536812,0.016048144,0.265625,0.144102931,0.218556112,0.074453181,0.145000381,0.187934239,2.594766613,female,,,,,,,,,
1886,0.201669243,0.016194332,0.3359375,0.128964451,0.231746522,0.102782071,0.144806006,0.193230294,0.983938594,female,,,,,,,,,
1887,0.235871688,0.015888779,0.3203125,0.191743375,0.23958159,0.047838215,0.150028903,0.219665272,2.522924805,female,,,,,,,,,
1888,0.229547872,0.015936255,0.4609375,0.181143617,0.238111702,0.056968085,0.166000104,0.215212766,1.892379171,female,,,,,,,,,
1889,0.209928498,0.017278618,0.2421875,0.114688458,0.220796731,0.106108274,0.168726269,0.201348315,2.865304104,female,,,,,,,,,
1890,0.206575041,0.023357664,3.8828125,0.158086861,0.209807587,0.051720726,0.157403456,0.19148983,3.134383327,female,,,,,,,,,
1891,0.050114242,0.016096579,0.8671875,0.195125666,0.239482102,0.044356436,0.145933974,0.219862909,2.485002889,female,,,,,,,,,
1892,0.050188679,0.01659751,3.828125,0.085115304,0.225995807,0.140880503,0.141424458,0.184612159,2.322140537,female,,,,,,,,,
1893,0.049871944,0.016859852,0.75,0.181233993,0.234365541,0.053131548,0.139459312,0.205355064,2.004903455,female,,,,,,,,,
1894,0.049908257,0.016632017,0.734375,0.179816514,0.249541284,0.069724771,0.157150831,0.207706422,1.656945557,female,,,,,,,,,
1895,0.268970775,0.019488429,1.0078125,0.192121982,0.265412961,0.073290978,0.171505228,0.241931385,2.496012943,female,,,,,,,,,
1896,0.050061652,0.016753927,0.78125,0.178150432,0.241331689,0.063181258,0.184094962,0.216128237,1.762693526,female,,,,,,,,,
1897,0.050061652,0.016666667,0.734375,0.184019729,0.2427127,0.058692972,0.166532228,0.217509248,1.862399953,female,,,,,,,,,
1898,0.049991618,0.016528926,0.7890625,0.182129086,0.247611065,0.065481978,0.18160691,0.216160939,1.787490402,female,,,,,,,,,
1899,0.219591002,0.016580311,0.765625,0.187239264,0.249079755,0.061840491,0.180686642,0.221595092,2.149417781,female,,,,,,,,,
1900,0.050113636,0.018306636,0.78125,0.18375,0.250568182,0.066818182,0.18201113,0.2078125,2.655036178,female,,,,,,,,,
1901,0,0.021276596,2.234375,0.159066968,0.203732129,0.044665162,0.171230039,0.181399549,3.646713203,female,,,,,,,,,
1902,0,0.015640274,1.078125,0.157192982,0.215776478,0.058583496,0.144651916,0.191215075,3.162454586,female,,,,,,,,,
1903,0,0.056338028,0.65625,0.155259083,0.213960691,0.058701608,0.174866001,0.177272186,3.40025312,female,,,,,,,,,
1904,0,0.016427105,0.265625,0.161212121,0.200594626,0.039382504,0.135377777,0.178181818,3.898734439,female,,,,,,,,,
1905,0,0.015952144,0.515625,0.141369451,0.223957863,0.082588412,0.15639932,0.188773514,6.669214507,female,,,,,,,,,
1906,0,0.021136063,0.7890625,0.173479934,0.229664651,0.056184717,0.181574254,0.19995602,3.198953231,female,,,,,,,,,
1907,0,0.01611279,0.2578125,0.138828452,0.231380753,0.092552301,0.153756524,0.182761506,5.666595733,female,,,,,,,,,
1908,0,0.032454361,0.4765625,0.140636777,0.234515919,0.093879142,0.17917545,0.187940221,6.130157522,female,,,,,,,,,
1909,0,0.015841584,2.4375,0.158627859,0.235031185,0.076403326,0.157969549,0.191226611,2.717303966,female,,,,,,,,,
1910,0,0.015640274,2.0703125,0.150781797,0.193418903,0.042637106,0.144966072,0.170058343,4.301561972,female,,,,,,,,,
1911,0.016627566,0.016129032,0.7578125,0.025865103,0.139589443,0.11372434,0.124926783,0.058709677,2.281377222,female,,,,,,,,,
1912,0.009762901,0.016,1.421875,0.024407252,0.133751743,0.109344491,0.153542833,0.058382148,2.377493906,female,,,,,,,,,
1913,0.024491169,0.016293279,5.328125,0.022842725,0.127636669,0.104793944,0.138373463,0.054163162,2.422416756,female,,,,,,,,,
1914,0.014295439,0.01621074,0.96875,0.032784207,0.194608577,0.16182437,0.161328459,0.125799864,2.083068529,female,,,,,,,,,
1915,0.021045752,0.023880597,0.5859375,0.032941176,0.157843137,0.124901961,0.160136684,0.068169935,1.808112797,female,,,,,,,,,
1916,0.014918778,0.015748031,0.609375,0.032020793,0.168109162,0.136088369,0.159180996,0.08460039,1.90567839,female,,,,,,,,,
1917,0.024022879,0.020151134,0.875,0.029094376,0.157750238,0.128655863,0.143862036,0.065929457,2.000944147,female,,,,,,,,,
1918,0.008621701,0.016243655,0.7734375,0.030997067,0.172434018,0.14143695,0.150547581,0.131173021,2.471338483,female,,,,,,,,,
1919,0.038555305,0.019851117,0.640625,0.038765989,0.158224229,0.119458239,0.148914143,0.071000752,1.430849795,female,,,,,,,,,
1920,0.006136255,0.017185822,0.640625,0.027479752,0.14340162,0.115921868,0.155144581,0.070166746,1.878499444,female,,,,,,,,,
1921,0,0.016,0.0078125,0.007339158,0.247084988,0.23974583,0.201655518,0.219729944,27.135438,female,,,,,,,,,
1922,0,0.016913319,0.0078125,0.000276134,0.232228797,0.231952663,0.172887738,0.199921105,24.9488324,female,,,,,,,,,
1923,0,0.016,0.0078125,0.000348259,0.241343284,0.240995025,0.152977222,0.204427861,21.76160898,female,,,,,,,,,
1924,0,0.015968064,0.0078125,0.002288049,0.24825332,0.245965271,0.1876571,0.203350358,24.01442382,female,,,,,,,,,
1925,0,0.015984016,0.0078125,0.000266921,0.245567207,0.245300286,0.182116068,0.208732126,25.15253644,female,,,,,,,,,
1926,0,0.016048144,0.0078125,0.000235492,0.240908326,0.240672834,0.188857688,0.209823381,26.7561854,female,,,,,,,,,
1927,0,0.017094017,0.0078125,0.000228758,0.236535948,0.23630719,0.175441868,0.194215686,27.59289872,female,,,,,,,,,
1928,0,0.01611279,0.0078125,0.006491499,0.254683153,0.248191654,0.182942818,0.216816074,27.55814557,female,,,,,,,,,
1929,0,0.016632017,0.0078125,0.000250223,0.252475424,0.252225201,0.195480005,0.217193923,25.84082537,female,,,,,,,,,
1930,0,0.016771488,0.0078125,0.000266921,0.249037178,0.248770257,0.184695611,0.217540515,24.80046421,female,,,,,,,,,
1931,0,0.02725724,6.9609375,0.136820858,0.210529857,0.073708999,0.149335328,0.182035324,4.105541056,female,,,,,,,,,
1932,0,0.016161616,0.46875,0.130325655,0.235075457,0.104749801,0.145061616,0.174583002,5.008222436,female,,,,,,,,,
1933,0,0.026936027,0.84375,0.146783161,0.206386021,0.059602859,0.137827233,0.171024623,3.825075621,female,,,,,,,,,
1934,0,0.030075188,0.4140625,0.141704606,0.220116464,0.078411858,0.15644373,0.179354156,3.439047418,female,,,,,,,,,
1935,0,0.016913319,0.265625,0.136462766,0.231223404,0.094760638,0.147813679,0.174069149,4.045799245,female,,,,,,,,,
1936,0,0.033542977,0.2265625,0.115016835,0.213535354,0.098518519,0.187904656,0.194208754,5.676071435,female,,,,,,,,,
1937,0,0.023222061,0.453125,0.129189704,0.221277407,0.092087703,0.170037822,0.198322212,5.404310278,female,,,,,,,,,
1938,0,0.027633851,0.6953125,0.074179104,0.23681592,0.162636816,0.188951237,0.20721393,4.237643748,female,,,,,,,,,
1939,0,0.01750547,0.46875,0.153486638,0.194033561,0.040546924,0.161053135,0.177849596,3.777015904,female,,,,,,,,,
1940,0,0.015763547,0.4453125,0.140784753,0.232443946,0.091659193,0.147770869,0.175941704,4.432652252,female,,,,,,,,,
1941,0.198248175,0.021621622,6.21875,0.191265207,0.227883212,0.036618005,0.190331832,0.209659367,2.249725135,female,,,,,,,,,
1942,0.226299376,0.023121387,3.2421875,0.186860707,0.231538462,0.044677755,0.186654177,0.214074844,2.569041905,female,,,,,,,,,
1943,0.184150327,0.027118644,5.9765625,0.180718954,0.226470588,0.045751634,0.159955758,0.196045752,2.342195526,female,,,,,,,,,
1944,0.193500697,0.017777778,5.921875,0.181785216,0.211659693,0.029874477,0.183361952,0.193891213,3.189926356,female,,,,,,,,,
1945,0.197340958,0.029684601,6.25,0.179728377,0.210750536,0.031022159,0.182780758,0.197941387,3.079277132,female,,,,,,,,,
1946,0.223417804,0.037914692,5.609375,0.179753086,0.223235867,0.043482781,0.178059564,0.205588044,2.107450606,female,,,,,,,,,
1947,0.196540386,0.017837235,7,0.180528949,0.251379557,0.070850608,0.169676821,0.212151537,1.142382115,female,,,,,,,,,
1948,0.189411765,0.025931929,1.5078125,0.183464052,0.212973856,0.029509804,0.188897239,0.198104575,2.118278797,female,,,,,,,,,
1949,0.220554593,0.020725389,1.4921875,0.200415945,0.24627383,0.045857886,0.182308489,0.220554593,2.477500091,female,,,,,,,,,
1950,0.183085026,0.076190476,6.171875,0.182031603,0.218269375,0.036237773,0.186065977,0.195094056,2.643353282,female,,,,,,,,,
1951,0.185904317,0.021768707,6.140625,0.184434072,0.223803967,0.039369895,0.184609457,0.198973162,2.447279677,female,,,,,,,,,
1952,0.226690998,0.017334778,5.9140625,0.199099757,0.237761557,0.0386618,0.193159072,0.223284672,2.038031655,female,,,,,,,,,
1953,0.17202346,0.028268551,3.4296875,0.172434018,0.2128739,0.040439883,0.17951809,0.191730205,2.109023523,female,,,,,,,,,
1954,0.211659693,0.020253165,4.8828125,0.184518828,0.21595537,0.031436541,0.163314716,0.205997211,2.898662877,female,,,,,,,,,
1955,0.200254103,0.062015504,3.65625,0.181725781,0.220412917,0.038687136,0.190958543,0.199661196,2.232952795,female,,,,,,,,,
1956,0.197019064,0.017660044,0.84375,0.182461005,0.216429809,0.033968804,0.159932579,0.200901213,1.688447899,female,,,,,,,,,
1957,0.215069886,0.018518519,6.125,0.191232529,0.238551461,0.047318933,0.174615105,0.214358323,1.475016057,female,,,,,,,,,
1958,0.196950566,0.060150376,1.9296875,0.185944014,0.228802859,0.042858845,0.188760388,0.209458011,1.580152551,female,,,,,,,,,
1959,0.214198047,0.016842105,6.0390625,0.190767085,0.227280335,0.03651325,0.181905085,0.213417015,2.879596594,female,,,,,,,,,
1960,0.191052094,0.084210526,0.9296875,0.044902962,0.217364658,0.172461696,0.181397497,0.167027579,1.027732585,female,,,,,,,,,
1961,0.202778345,0.021164021,4.9765625,0.046618999,0.201348315,0.154729316,0.171065691,0.162165475,1.99047556,female,,,,,,,,,
1962,0.191637081,0.04432133,2.984375,0.0582643,0.197712032,0.139447732,0.176764804,0.17617357,2.810346321,female,,,,,,,,,
1963,0.005798817,0.019631902,0.7109375,0.028717949,0.197988166,0.169270217,0.166991322,0.140828402,1.589307313,female,,,,,,,,,
1964,0.2557102,0.016511868,5.4296875,0.191916111,0.257044805,0.065128694,0.130828306,0.238093422,2.21228525,female,,,,,,,,,
1965,0.275632582,0.016048144,0.3125,0.210363951,0.264956672,0.054592721,0.132556562,0.244332756,2.433354925,female,,,,,,,,,
1966,0.258129813,0.018327606,0.40625,0.182970297,0.252277228,0.069306931,0.116659125,0.211617162,1.871104855,female,,,,,,,,,
1967,0.259566075,0.016580311,0.3125,0.201854043,0.261499014,0.05964497,0.156219617,0.241893491,2.222919276,female,,,,,,,,,
1968,0.257863751,0.016096579,0.6484375,0.209352397,0.259512195,0.050159798,0.191214694,0.239259882,1.838075861,female,,,,,,,,,
1969,0.213760832,0.022566996,6.1328125,0.199445407,0.255008666,0.055563258,0.15111578,0.225649913,2.068183672,female,,,,,,,,,
1970,0.248177269,0.015732547,5.0625,0.192337384,0.247977127,0.055639743,0.173333741,0.225561115,1.622663053,female,,,,,,,,,
1971,0.258570227,0.01992528,2.71875,0.208645921,0.259276703,0.050630782,0.1775747,0.236904962,2.073639065,female,,,,,,,,,
1972,0.272836719,0.016359918,1.390625,0.204574868,0.258088789,0.05351392,0.161654097,0.231331828,1.718104614,female,,,,,,,,,
1973,0.254545455,0.018691589,1.890625,0.233953013,0.267701736,0.033748723,0.167447154,0.253687436,3.432977829,female,,,,,,,,,
1974,0.175560641,0.040506329,3.25,0.040686499,0.17812357,0.137437071,0.162192511,0.097391304,1.144633686,female,,,,,,,,,
1975,0.195929352,0.065843621,0.6953125,0.034146341,0.208174937,0.174028595,0.199231746,0.139882254,1.54235009,female,,,,,,,,,
1976,0.239182561,0.043715847,4.078125,0.055694823,0.233841962,0.178147139,0.2013362,0.199509537,1.944019096,female,,,,,,,,,
1977,0.009705373,0.133333333,3.21875,0.022564991,0.185372617,0.162807626,0.192894064,0.066481802,2.435569758,female,,,,,,,,,
1978,0.188638906,0.029850746,6.1484375,0.187420758,0.233710379,0.046289621,0.166290994,0.20308266,2.277132281,female,,,,,,,,,
1979,0.228545176,0.034042553,6.46875,0.19367024,0.231689638,0.038019398,0.190941942,0.21553854,2.155931205,female,,,,,,,,,
1980,0.205417607,0.017660044,1.40625,0.181188864,0.208156509,0.026967645,0.169109837,0.196147479,3.067826316,female,,,,,,,,,
1981,0.196174636,0.134453782,3.640625,0.181621622,0.212619543,0.030997921,0.191983662,0.196756757,2.852863957,female,,,,,,,,,
1982,0.198170267,0.019950125,6.140625,0.175933926,0.221296061,0.045362135,0.164764486,0.199415502,2.42530926,female,,,,,,,,,
1983,0.178226371,0.053872054,5.9140625,0.172998833,0.220536756,0.047537923,0.167731512,0.191458576,2.324583573,female,,,,,,,,,
1984,0.188837209,0.020833333,6.6171875,0.178527132,0.229263566,0.050736434,0.164629067,0.202945736,1.730805757,female,,,,,,,,,
1985,0.221411192,0.030651341,3.5859375,0.185985401,0.228905109,0.042919708,0.178800693,0.218004866,2.802764139,female,,,,,,,,,
1986,0.219440646,0.085106383,5.9765625,0.198210068,0.227271597,0.029061529,0.194793935,0.218048477,3.398017291,female,,,,,,,,,
1987,0.165842138,0.022792023,5.4296875,0.167060286,0.216134245,0.049073959,0.164785835,0.18463642,2.656738088,female,,,,,,,,,
1988,0.202232811,0.022503516,4.34375,0.170401634,0.221484003,0.051082369,0.1729339,0.199373724,2.083843097,female,,,,,,,,,
1989,0.216824911,0.017148982,0.421875,0.180520674,0.247411945,0.066891271,0.189631323,0.210535988,1.636477967,female,,,,,,,,,
1990,0.159670543,0.016771488,1.1953125,0.159399225,0.235775194,0.076375969,0.159394422,0.192906977,1.954417543,female,,,,,,,,,
1991,0.194853801,0.022503516,0.2890625,0.177205978,0.243248863,0.066042885,0.177490143,0.204132554,1.607204458,female,,,,,,,,,
1992,0.192631997,0.017917133,0.3828125,0.147614133,0.206526399,0.058912267,0.161589935,0.184628821,2.35922029,female,,,,,,,,,
1993,0.189279333,0.015686275,5.15625,0.159594997,0.210458606,0.050863609,0.160545065,0.190946992,2.572171381,female,,,,,,,,,
1994,0.249983507,0.016563147,4.859375,0.180868609,0.240593733,0.059725124,0.187179662,0.213501924,2.522097065,female,,,,,,,,,
1995,0.208973607,0.019950125,0.4375,0.153548387,0.214721408,0.061173021,0.168962805,0.19542522,3.009612055,female,,,,,,,,,
1996,0,0.096969697,3.90625,0.179205929,0.240127051,0.060921122,0.198040195,0.219078878,3.11400084,female,,,,,,,,,
1997,0,0.043715847,0.90625,0.111365205,0.249916215,0.13855101,0.196777465,0.20575653,2.58814805,female,,,,,,,,,
1998,0,0.027072758,1.3359375,0.168708081,0.231973612,0.063265531,0.186322636,0.205497526,2.819528159,female,,,,,,,,,
1999,0,0.015936255,0.8359375,0.138163074,0.237488285,0.099325211,0.186002698,0.198388004,4.330891671,female,,,,,,,,,
2000,0,0.016649324,0.6875,0.165719237,0.247729636,0.082010399,0.181133595,0.21812825,2.384851127,female,,,,,,,,,
2001,0,0.01965602,0.90625,0.180365369,0.233963463,0.053598094,0.185591831,0.205718824,3.347644826,female,,,,,,,,,
2002,0,0.018823529,0.640625,0.049987294,0.225031766,0.175044473,0.190220021,0.198703939,2.645911316,female,,,,,,,,,
2003,0,0.031434185,0.84375,0.037907228,0.227292341,0.189385113,0.185113692,0.186364617,2.886232838,female,,,,,,,,,
2004,0,0.0256,0.7890625,0.180949464,0.240551302,0.059601838,0.196081167,0.208392037,3.272257129,female,,,,,,,,,
2005,0,0.021768707,0.890625,0.06216545,0.241849148,0.179683698,0.200744538,0.204379562,3.127473247,female,,,,,,,,,
2006,0.184577114,0.018823529,0.71875,0.065820896,0.18840796,0.122587065,0.170783522,0.162288557,2.168960264,female,,,,,,,,,
2007,0.008898305,0.021768707,2.9765625,0.013940678,0.199025424,0.185084746,0.173711336,0.046864407,3.071215164,female,,,,,,,,,
2008,0.01917231,0.026890756,3.5234375,0.035816403,0.198465011,0.162648608,0.167796765,0.12261851,1.620239216,female,,,,,,,,,
2009,0.218698225,0.031746032,3.2734375,0.038106509,0.207376726,0.169270217,0.180400499,0.172031558,1.597422937,female,,,,,,,,,
2010,0.207095851,0.020050125,3.09375,0.116967096,0.216309013,0.099341917,0.168650305,0.191072961,1.971270984,female,,,,,,,,,
2011,0.020647103,0.030534351,3.3203125,0.050353649,0.212580888,0.162227239,0.187247605,0.150428894,1.423100513,female,,,,,,,,,
2012,0.199570918,0.077669903,3.2265625,0.045387366,0.212586412,0.167199046,0.198798422,0.173206198,1.210789535,female,,,,,,,,,
2013,0.022022472,0.032323232,0.8984375,0.036322778,0.201920327,0.165597549,0.184592711,0.094096016,1.356192391,female,,,,,,,,,
2014,0.229603639,0.017877095,0.78125,0.058401559,0.217595841,0.159194282,0.17816744,0.169746589,1.963700427,female,,,,,,,,,
2015,0.006809728,0.016276704,3.1953125,0.033648069,0.211902718,0.178254649,0.158696827,0.158226037,0.97901855,female,,,,,,,,,
2016,0.232236977,0.018979834,3.6328125,0.184473953,0.244249234,0.059775281,0.173258373,0.22308478,2.021333915,female,,,,,,,,,
2017,0.190037622,0.025437202,0.2734375,0.173604214,0.235334838,0.061730625,0.1805113,0.205417607,1.784828323,female,,,,,,,,,
2018,0.212324723,0.019300362,5.0546875,0.180295203,0.216715867,0.036420664,0.172464293,0.204059041,2.64960698,female,,,,,,,,,
2019,0.218129839,0.018934911,0.28125,0.108397856,0.233138773,0.124740917,0.186196325,0.21112567,2.658595784,female,,,,,,,,,
2020,0.201920327,0.018411968,0.2734375,0.129846782,0.217078652,0.087231869,0.165826531,0.201634321,3.791735398,female,,,,,,,,,
2021,0.180171592,0.019230769,1.71875,0.155881792,0.194051478,0.038169685,0.175463197,0.179370829,3.700994305,female,,,,,,,,,
2022,0.198439532,0.017094017,0.453125,0.140182055,0.205721717,0.065539662,0.144045975,0.183511053,2.261547254,female,,,,,,,,,
2023,0.225121602,0.016129032,4.9296875,0.167038627,0.223118741,0.056080114,0.15923536,0.201888412,2.974554391,female,,,,,,,,,
2024,0.202977346,0.028571429,3.328125,0.17231931,0.2197411,0.047421791,0.175263584,0.201618123,2.298217357,female,,,,,,,,,
2025,0.193829947,0.022889843,0.5625,0.173182844,0.227118134,0.05393529,0.172242644,0.19572611,1.980687211,female,,,,,,,,,
2026,0,0.017259978,0.0078125,0.009631783,0.211356589,0.201724806,0.119931285,0.166724806,34.72545327,female,,,,,,,,,
2027,0,0.016227181,0.0078125,0.012262774,0.211532847,0.199270073,0.169794916,0.110705596,30.05485546,female,,,,,,,,,
2028,0,0.01849711,0.0078125,0.022130045,0.212511211,0.190381166,0.165838435,0.092914798,32.2028692,female,,,,,,,,,
2029,0,0.016736402,0.0078125,0.001549815,0.215940959,0.214391144,0.155281615,0.072841328,25.0478157,female,,,,,,,,,
2030,0,0.01621074,0.0078125,0.02913665,0.217884505,0.188747856,0.172258004,0.202995998,29.0901861,female,,,,,,,,,
2031,0.173740759,0.025889968,6.4609375,0.170152785,0.207550517,0.037397733,0.164007182,0.180364712,4.49805744,female,,,,,,,,,
2032,0.180107207,0.018867925,6.4453125,0.175104229,0.208624181,0.033519952,0.141098816,0.18611078,3.359495942,female,,,,,,,,,
2033,0.180613668,0.016753927,6.4296875,0.172022315,0.205997211,0.033974895,0.142342716,0.186666667,2.746396536,female,,,,,,,,,
2034,0.187447699,0.04,6.03125,0.170069735,0.212050209,0.041980474,0.1640095,0.191157601,2.11158376,female,,,,,,,,,
2035,0.192877226,0.018757327,6.4453125,0.172277413,0.199962512,0.027685098,0.164404562,0.186054358,3.25395,female,,,,,,,,,
2036,0.173892944,0.016949153,6.4765625,0.167761557,0.206934307,0.039172749,0.154663389,0.187007299,2.280078016,female,,,,,,,,,
2037,0.161119221,0.017448201,6.875,0.161289538,0.211192214,0.049902676,0.143611649,0.185985401,2.537122868,female,,,,,,,,,
2038,0.182160102,0.023633678,6.9921875,0.173265565,0.211512071,0.038246506,0.168950911,0.185895807,3.140445474,female,,,,,,,,,
2039,0.168433591,0.016080402,7,0.163930911,0.204621799,0.040690887,0.146992115,0.177438952,2.9467589,female,,,,,,,,,
2040,0.177221269,0.017640573,6.46875,0.164413951,0.206197827,0.041783877,0.155000266,0.181543739,3.013764725,female,,,,,,,,,
2041,0.214003945,0.026890756,0.265625,0.186666667,0.234161736,0.047495069,0.191985156,0.209861933,2.772913912,female,,,,,,,,,
2042,0.204678363,0.016666667,0.421875,0.147732294,0.21668616,0.068953866,0.178041643,0.198492528,2.845684919,female,,,,,,,,,
2043,0.232292739,0.021052632,0.296875,0.171457976,0.235014294,0.063556318,0.171288837,0.211640938,2.012522702,female,,,,,,,,,
2044,0.195668165,0.017524644,0.484375,0.147380466,0.210657949,0.063277483,0.150839876,0.191091132,2.639850342,female,,,,,,,,,
2045,0.173908524,0.015873016,0.4375,0.140727651,0.200831601,0.06010395,0.159425823,0.174490644,2.231841853,female,,,,,,,,,
2046,0.210900429,0.016842105,2.796875,0.15994283,0.211434016,0.051491186,0.176679856,0.193158647,2.408033336,female,,,,,,,,,
2047,0.199080174,0.017094017,0.5546875,0.160795525,0.208999378,0.048203853,0.155385586,0.191771287,3.126532714,female,,,,,,,,,
2048,0.188035191,0.021390374,6.546875,0.175923754,0.204662757,0.028739003,0.158654867,0.188240469,3.000255787,female,,,,,,,,,
2049,0.176183575,0.016824395,6.9140625,0.157020934,0.195571659,0.038550725,0.15302278,0.175169082,3.300246146,female,,,,,,,,,
2050,0.177569851,0.024539877,4.8671875,0.169018843,0.205769981,0.036751137,0.134547326,0.181390513,3.290766305,female,,,,,,,,,
2051,0.177255717,0.023426061,4.9921875,0.167650728,0.206652807,0.039002079,0.160601918,0.18031185,2.894909713,female,,,,,,,,,
2052,0.202599653,0.015904573,6.59375,0.182461005,0.208665511,0.026204506,0.160646444,0.196533795,3.210909475,female,,,,,,,,,
2053,0.175271539,0.017524644,6.59375,0.170698244,0.201910984,0.03121274,0.153330659,0.183046141,3.524557951,female,,,,,,,,,
2054,0.191946472,0.020645161,6.8984375,0.172871046,0.19756691,0.024695864,0.166758941,0.185985401,3.255478301,female,,,,,,,,,
2055,0.173203379,0.025,7,0.171747888,0.201221572,0.029473684,0.167175085,0.180844704,3.761068399,female,,,,,,,,,
2056,0.182911593,0.016859852,6.953125,0.167644256,0.196548438,0.028904182,0.165757184,0.182022234,3.573194399,female,,,,,,,,,
2057,0.175135659,0.03125,6.953125,0.170523256,0.197655039,0.027131783,0.170096998,0.180833333,3.371784433,female,,,,,,,,,
2058,0.255782702,0.017334778,0.328125,0.170321658,0.242172981,0.071851322,0.190780681,0.21775554,1.83296262,female,,,,,,,,,
2059,0.169874477,0.045325779,0.3515625,0.139804742,0.188033473,0.048228731,0.173365958,0.168702929,2.722491676,female,,,,,,,,,
2060,0.252156619,0.016666667,0.6953125,0.163579863,0.241889372,0.078309509,0.164726381,0.205344935,1.243904854,female,,,,,,,,,
2061,0.202386576,0.016129032,4.796875,0.166538222,0.227793661,0.061255438,0.169754729,0.202038533,1.891161416,female,,,,,,,,,
2062,0.181239276,0.031558185,0.296875,0.151077216,0.198322212,0.047244995,0.148487623,0.177502383,2.239606918,female,,,,,,,,,
2063,0.185007728,0.019323671,0.3046875,0.183060278,0.233910355,0.050850077,0.154413737,0.208809892,1.777592563,female,,,,,,,,,
2064,0.205683646,0.016145308,4.9453125,0.151885612,0.209937444,0.058051832,0.174305135,0.193672922,3.173107946,female,,,,,,,,,
2065,0.207357066,0.015984016,0.2890625,0.121121899,0.218683927,0.097562028,0.165898756,0.198295577,2.91335377,female,,,,,,,,,
2066,0.204033264,0.016309888,3.328125,0.162702703,0.21043659,0.047733888,0.170173865,0.196902287,3.131548312,female,,,,,,,,,
2067,0.199553696,0.015825915,0.2734375,0.164016736,0.203263598,0.039246862,0.17060151,0.183542538,2.171319998,female,,,,,,,,,
2068,0.015671642,0.069264069,0.671875,0.047014925,0.20721393,0.160199005,0.18684716,0.132686567,1.365007439,female,,,,,,,,,
2069,0.120370977,0.01862631,1.59375,0.089056192,0.165128205,0.076072013,0.136986289,0.145728314,5.481416471,female,,,,,,,,,
2070,0.120519878,0.016260163,4.3125,0.076850153,0.173394495,0.096544343,0.134252368,0.128440367,3.506610166,female,,,,,,,,,
2071,0.120504467,0.016771488,3.4765625,0.075333684,0.191718339,0.116384656,0.142513887,0.147871781,5.270516799,female,,,,,,,,,
2072,0.120418977,0.015825915,0.7109375,0.07125077,0.195637708,0.124386938,0.132471129,0.13663586,4.896852915,female,,,,,,,,,
2073,0.120418977,0.015655577,3.734375,0.110757856,0.247393715,0.13663586,0.151754269,0.185459026,3.158852461,female,,,,,,,,,
2074,0.120428212,0.017297297,0.7890625,0.089924433,0.207707809,0.117783375,0.150126125,0.145994962,7.944921346,female,,,,,,,,,
2075,0.120506329,0.01611279,1.5,0.091109456,0.237885331,0.146775875,0.175506158,0.149486225,3.953670361,female,,,,,,,,,
2076,0.120410133,0.031311155,1.765625,0.101664656,0.196236429,0.094571773,0.162247012,0.171749095,3.505391723,female,,,,,,,,,
2077,0.120534171,0.022566996,3.671875,0.08974077,0.246787117,0.157046347,0.164298323,0.140769835,2.703585553,female,,,,,,,,,
2078,0.1816609,0.018979834,6.921875,0.177301038,0.206124567,0.028823529,0.16824048,0.190622837,2.511717237,female,,,,,,,,,
2079,0.190018904,0.01722282,5.390625,0.170699433,0.199281664,0.028582231,0.163672026,0.185255198,2.842249335,female,,,,,,,,,
2080,0.179977604,0.035714286,0.328125,0.177155655,0.212273236,0.035117581,0.177029467,0.192833147,2.0630079,female,,,,,,,,,
2081,0.191954674,0.023121387,6.421875,0.183626062,0.207818697,0.024192635,0.179666731,0.196713881,3.192026498,female,,,,,,,,,
2082,0.171948052,0.023357664,6.4375,0.171168831,0.198701299,0.027532468,0.181870225,0.184155844,3.032056949,female,,,,,,,,,
2083,0.180533881,0.023774146,6.3046875,0.169034908,0.197207392,0.028172485,0.169876029,0.18110883,2.919045449,female,,,,,,,,,
